SRO Name,Locality
SouthWest (Sub Registrar IX),"Sadh Nagar Part-I and II, Palam"
SouthWest (Sub Registrar IX),Sadh Nagar(Palam Colony)
SouthWest (Sub Registrar IX),Sadh Nagar-II F- Block
SouthWest (Sub Registrar IX),Safdarjung Development Area
SouthWest (Sub Registrar IX),Safdarjung Extn.
SouthWest (Sub Registrar IX),Safdarjung Enclave
SouthWest (Sub Registrar IX),Sagarpur
SouthWest (Sub Registrar IX),Sahupur
SouthWest (Sub Registrar IX),Sai Dham
SouthWest (Sub Registrar IX),Saini Mohalla Extn B- Block
SouthWest (Sub Registrar IX),Salahpur
SouthWest (Sub Registrar IX),Salahpur Village
SouthWest (Sub Registrar IX),Samalkha
SouthWest (Sub Registrar IX),Samaspur Khalsa
SouthWest (Sub Registrar IX),Sangwan Enclave
SouthWest (Sub Registrar IX),Sani Mohalla
SouthWest (Sub Registrar IX),Sanjay Enclave
SouthWest (Sub Registrar IX),Sarangpur
SouthWest (Sub Registrar IX),Sarika Vihar
SouthWest (Sub Registrar IX),Sarojini Nagar
SouthWest (Sub Registrar IX),Satya Niketan
SouthWest (Sub Registrar IX),Shah Nagar
SouthWest (Sub Registrar IX),Shahbad Mohhammadpur
SouthWest (Sub Registrar IX),Shalapur Khera
SouthWest (Sub Registrar IX),Shanti Niketan
SouthWest (Sub Registrar IX),Shanti Vihar
SouthWest (Sub Registrar IX),Sheetal Vihar
SouthWest (Sub Registrar IX),Sherpur Dhery
SouthWest (Sub Registrar IX),Shikarpur
SouthWest (Sub Registrar IX),Shiv Park Kakrola
SouthWest (Sub Registrar IX),Shiv Puri Part-II
SouthWest (Sub Registrar IX),Shiv Puri West
SouthWest (Sub Registrar IX),Shivani Enclave Ph-I
SouthWest (Sub Registrar IX),Shivani Enclave Ph-II
SouthWest (Sub Registrar IX),Shivani Enclave Ph-III
SouthWest (Sub Registrar IX),Shivpuri Dindarpur Part-I
SouthWest (Sub Registrar IX),Shyam Enclave
SouthWest (Sub Registrar IX),Shyam Kunj
SouthWest (Sub Registrar IX),Shyam Viha Kakrola
SouthWest (Sub Registrar IX),Shyam Vihar Deenpur
SouthWest (Sub Registrar IX),Shyam Vihar Phase-II
SouthWest (Sub Registrar IX),Sita Puri
SouthWest (Sub Registrar IX),Sitapuri
SouthWest (Sub Registrar IX),Sitapuri Extn. Part-I
SouthWest (Sub Registrar IX),Sitapuri Extn. Pt-II G-1 Block
SouthWest (Sub Registrar IX),Situpuri Part-II G Block
SouthWest (Sub Registrar IX),Situpuri Part-II H Block
SouthWest (Sub Registrar IX),Som Vihar
SouthWest (Sub Registrar IX),Somesh Vihar
SouthWest (Sub Registrar IX),Sri Ganga Vihar Colony
SouthWest (Sub Registrar IX),Sri Hans Nagar Colony
SouthWest (Sub Registrar IX),Subhash Park
SouthWest (Sub Registrar IX),Surakhpur
SouthWest (Sub Registrar IX),Surehera
SouthWest (Sub Registrar IX),Surya Vihar
SouthWest (Sub Registrar IX),Syndicate Enclave & Raghu Nagar
SouthWest (Sub Registrar IX),Tajpur Khurd
SouthWest (Sub Registrar IX),Tamilar Enclave
SouthWest (Sub Registrar IX),Tara Nagar
SouthWest (Sub Registrar IX),Todapur
SouthWest (Sub Registrar IX),Toganpur
SouthWest (Sub Registrar IX),Ujwa
SouthWest (Sub Registrar IX),Vaishali Colony Dabri
SouthWest (Sub Registrar IX),Vaishali Extension
SouthWest (Sub Registrar IX),Vaishali Extn.
SouthWest (Sub Registrar IX),Vasant Kunj
SouthWest (Sub Registrar IX),Vasant Lok
SouthWest (Sub Registrar IX),Vasant Vihar
SouthWest (Sub Registrar IX),VASHISHT PARK
SouthWest (Sub Registrar IX),Vashisth Park
SouthWest (Sub Registrar IX),Vijay Enclave
SouthWest (Sub Registrar IX),Vijay Enclave & Left out Portion G-Block
SouthWest (Sub Registrar IX),Vijay Enclave -(B-III Block)
SouthWest (Sub Registrar IX),Vijay Enclave A Block
SouthWest (Sub Registrar IX),Vijay Enclave A-1 Block
SouthWest (Sub Registrar IX),Vijay Enclave B Block
SouthWest (Sub Registrar IX),Vijay Enclave C- 2 Block
SouthWest (Sub Registrar IX),Vijay Enclave C Block
SouthWest (Sub Registrar IX),Vijay Enclave D Block
SouthWest (Sub Registrar IX),Vijay Enclave L-Block
SouthWest (Sub Registrar IX),Vikas Vihar
SouthWest (Sub Registrar IX),Vishwas Park
SouthWest (Sub Registrar IX),Vishwas Park G&S Block
SouthWest (Sub Registrar IX),Viswas Park
SouthWest (Sub Registrar IX),Wani Vihar
SouthWest (Sub Registrar IX),West End
SouthWest (Sub Registrar IX),West Kidwai Nagar
SouthWest (Sub Registrar IX),West Sagarpur
SouthWest (Sub Registrar IX),West Sagarpur J- Block
SouthWest (Sub Registrar IX),West Sagarpur P Block
SouthWest (Sub Registrar IX),West Sagarpur T Block
SouthWest (Sub Registrar IX),Yawantika Colony Salapur
West-Basai Darapur (SR II),Acharya Niketan
West-Basai Darapur (SR II),Ajay Enclave
West-Basai Darapur (SR II),Ajay Enclave Extn.
West-Basai Darapur (SR II),Akal Garh
West-Basai Darapur (SR II),Amar Shopping Complex
West-Basai Darapur (SR II),Anand Vihar
West-Basai Darapur (SR II),Anoop Nagar
West-Basai Darapur (SR II),Asalat Pur
West-Basai Darapur (SR II),Asha Park
West-Basai Darapur (SR II),Asha Park
West-Basai Darapur (SR II),Ashok Nagar*
West-Basai Darapur (SR II),Babarpur*
West-Basai Darapur (SR II),Badli*
West-Basai Darapur (SR II),Baghwati Garden
West-Basai Darapur (SR II),Bali Nagar
West-Basai Darapur (SR II),Baljeet Nagar
West-Basai Darapur (SR II),Baljeet Nagar & Punjabi Basti Extn.
West-Basai Darapur (SR II),Baljeet Nagar and Punjabi basti
West-Basai Darapur (SR II),Baljit Nagar
West-Basai Darapur (SR II),Bander Wali Kul
West-Basai Darapur (SR II),Bank Colony
West-Basai Darapur (SR II),Basai Darapur
West-Basai Darapur (SR II),Beadon Pura*
West-Basai Darapur (SR II),Bhagwati Garden Extn.
West-Basai Darapur (SR II),Bhawati Vihar
West-Basai Darapur (SR II),Bijwasan*
West-Basai Darapur (SR II),Binda Pur
West-Basai Darapur (SR II),Binda Pur Extn.
West-Basai Darapur (SR II),Birendra Nagar
West-Basai Darapur (SR II),"Block-A-3, Mohan Garden"
West-Basai Darapur (SR II),Budhela
West-Basai Darapur (SR II),Burari*
West-Basai Darapur (SR II),Central Market
West-Basai Darapur (SR II),Chakundi Extn.
West-Basai Darapur (SR II),Chanakya Place
West-Basai Darapur (SR II),Chanakya Place
West-Basai Darapur (SR II),Chand Nagar
West-Basai Darapur (SR II),Chaukhandi
West-Basai Darapur (SR II),Chhoti Subji Mandi
West-Basai Darapur (SR II),D.T.C. Bus Terminal
West-Basai Darapur (SR II),D.T.C. Colony
West-Basai Darapur (SR II),D.T.C.Work Shops
West-Basai Darapur (SR II),Daulatpur*
West-Basai Darapur (SR II),Dayalsar Road
West-Basai Darapur (SR II),Deepak Vihar
West-Basai Darapur (SR II),Defence Enclave
West-Basai Darapur (SR II),Defence End Part-I & II
West-Basai Darapur (SR II),Delhi Milk Scheme Colony
West-Basai Darapur (SR II),DMS Plants
West-Basai Darapur (SR II),Dwarka-13
West-Basai Darapur (SR II),Dwarka-14
West-Basai Darapur (SR II),Dwarka-15
West-Basai Darapur (SR II),Dwarka-16
West-Basai Darapur (SR II),Dwarka-17
West-Basai Darapur (SR II),Dwarka-18
West-Basai Darapur (SR II),East Patel Nagar
West-Basai Darapur (SR II),East Uttam Nagar
West-Basai Darapur (SR II),Extended Abadi of Village
West-Basai Darapur (SR II),Farid Puri
West-Basai Darapur (SR II),Fateh Nagar
West-Basai Darapur (SR II),Fateh Nagar Extn.
West-Basai Darapur (SR II),G-3 Sai End Part-III
West-Basai Darapur (SR II),Ganesh Nagar
West-Basai Darapur (SR II),Ganesh Pura*
West-Basai Darapur (SR II),Ganga Ram Vatika*
West-Basai Darapur (SR II),Ganga Vihar G-9
West-Basai Darapur (SR II),Gopal Nagar*
West-Basai Darapur (SR II),Gulab Bagh
West-Basai Darapur (SR II),Guru Nanak Nagar
West-Basai Darapur (SR II),Guru Nanak Pura
West-Basai Darapur (SR II),Guru Nanak Pura
West-Basai Darapur (SR II),Guru Nanak Nagar*
West-Basai Darapur (SR II),Haiderpur*
West-Basai Darapur (SR II),Hari Nagar
West-Basai Darapur (SR II),Hari Nagar Clock Tower
West-Basai Darapur (SR II),Hari Nagar G-Block
West-Basai Darapur (SR II),Hari Nagar J-Block
West-Basai Darapur (SR II),Hastsal
West-Basai Darapur (SR II),Hastsal Extn.Vikas Puri
West-Basai Darapur (SR II),Hind Nagar
West-Basai Darapur (SR II),Inderpuri*
West-Basai Darapur (SR II),Indra Park
West-Basai Darapur (SR II),indra Park Extn.
West-Basai Darapur (SR II),Issapur*
West-Basai Darapur (SR II),J.J. Colony (Raghubir Nagar)
West-Basai Darapur (SR II),J.J. Colony(Milap Nagar)
West-Basai Darapur (SR II),J.J. Colony(Vikas Puri)
West-Basai Darapur (SR II),Jafrabad*
West-Basai Darapur (SR II),Jain Park
West-Basai Darapur (SR II),Jakhira
West-Basai Darapur (SR II),Janak Park
West-Basai Darapur (SR II),Janak Park Extn.
West-Basai Darapur (SR II),Janak Puri
West-Basai Darapur (SR II),Janakpuri
West-Basai Darapur (SR II),Jeevan Park
West-Basai Darapur (SR II),Jharoda Kalan*
West-Basai Darapur (SR II),Jhilmil Tahirpur*
West-Basai Darapur (SR II),Kailash Park
West-Basai Darapur (SR II),Kakrola*
West-Basai Darapur (SR II),Kalkaji*
West-Basai Darapur (SR II),Karampura
West-Basai Darapur (SR II),Keshopur
West-Basai Darapur (SR II),Khera Kalan*
West-Basai Darapur (SR II),Khureji Khas*
West-Basai Darapur (SR II),Khushi Ram Park
West-Basai Darapur (SR II),Khyala
West-Basai Darapur (SR II),Kiran Garden
West-Basai Darapur (SR II),Kiran Garden
West-Basai Darapur (SR II),Kirti Nagar
West-Basai Darapur (SR II),Kirti Nagar
West-Basai Darapur (SR II),Krashna Puri
West-Basai Darapur (SR II),Krishna Nagar Extension
West-Basai Darapur (SR II),Krishna Park
West-Basai Darapur (SR II),L.O.P. Janta Colony Raghuveer Nagar
West-Basai Darapur (SR II),Lawrence Road*
West-Basai Darapur (SR II),Laxmi Vihar
West-Basai Darapur (SR II),Loha Mandi
West-Basai Darapur (SR II),Mahavir Nagar
West-Basai Darapur (SR II),Mahavir Nagar Extn.
West-Basai Darapur (SR II),Mahindera Park
West-Basai Darapur (SR II),Mahindra Park
West-Basai Darapur (SR II),Maj. Bhupinder Singh Nagar
West-Basai Darapur (SR II),Manak Vihar
West-Basai Darapur (SR II),Manas Kunj
West-Basai Darapur (SR II),Mansa Ram Park
West-Basai Darapur (SR II),Mansa Ram Park
West-Basai Darapur (SR II),Mansarowar Garden
West-Basai Darapur (SR II),Mansrover Garden
West-Basai Darapur (SR II),Matayala
West-Basai Darapur (SR II),Matiala
West-Basai Darapur (SR II),Maya Enclave
West-Basai Darapur (SR II),Mayapuri
West-Basai Darapur (SR II),Meenakshi Garden
West-Basai Darapur (SR II),Mehrauli*
West-Basai Darapur (SR II),Mig Flats
West-Basai Darapur (SR II),Milap Nagar
West-Basai Darapur (SR II),Milap Nagar
West-Basai Darapur (SR II),Minakshi Garden
West-Basai Darapur (SR II),Mohan Garden
West-Basai Darapur (SR II),Mohan Garden
West-Basai Darapur (SR II),Mohan Garden Extn.
West-Basai Darapur (SR II),Mohan Park
West-Basai Darapur (SR II),Moti Nagar
West-Basai Darapur (SR II),Moti Nagar
West-Basai Darapur (SR II),Mukarji Park
West-Basai Darapur (SR II),Mukh Ram Garden
West-Basai Darapur (SR II),Mukh Ram Garden Extn.
West-Basai Darapur (SR II),Mukh Ram Park
West-Basai Darapur (SR II),Mukh Ram Park Extn.
West-Basai Darapur (SR II),Mukherjee Park Extn.
West-Basai Darapur (SR II),Multan Nagar*
West-Basai Darapur (SR II),Nagli Jalib
West-Basai Darapur (SR II),Najafgarh Rd. Ind.Area
West-Basai Darapur (SR II),Najafgarh*
West-Basai Darapur (SR II),Nanak Pura*
West-Basai Darapur (SR II),Nanak Puri Guru Nanak Nagar
West-Basai Darapur (SR II),Nanakheri*
West-Basai Darapur (SR II),Nand Nagri*
West-Basai Darapur (SR II),Nand Park
West-Basai Darapur (SR II),Nand Ram Park
West-Basai Darapur (SR II),Nangal Raya*
West-Basai Darapur (SR II),Nangloi Jat*
West-Basai Darapur (SR II),Nanhe Park
West-Basai Darapur (SR II),Naraina*
West-Basai Darapur (SR II),Narela Mandi*
West-Basai Darapur (SR II),Narela*
West-Basai Darapur (SR II),Nari Niketan
West-Basai Darapur (SR II),"Narsingh Garden, Left out Portion- Khyala"
West-Basai Darapur (SR II),Navyug Block
West-Basai Darapur (SR II),Nawada
West-Basai Darapur (SR II),Nawada
West-Basai Darapur (SR II),Nawada Housing Complex
West-Basai Darapur (SR II),Naya Bazar*
West-Basai Darapur (SR II),Nehru Enclave*
West-Basai Darapur (SR II),New Mahabir Nagar
West-Basai Darapur (SR II),New Mohan Garden
West-Basai Darapur (SR II),New Moti Nagar
West-Basai Darapur (SR II),New Multan Nagar*
West-Basai Darapur (SR II),New Patel Nagar
West-Basai Darapur (SR II),New Uttam Nagar
West-Basai Darapur (SR II),Old Mahabir Nagar
West-Basai Darapur (SR II),Om Vihar
West-Basai Darapur (SR II),Om Vihar
West-Basai Darapur (SR II),Om Vihar Extn.
West-Basai Darapur (SR II),"Om Vihar Phase-I,II,III,IV."
West-Basai Darapur (SR II),Others
West-Basai Darapur (SR II),P&T Colony
West-Basai Darapur (SR II),Palam Colony*
West-Basai Darapur (SR II),Palam Enclave*
West-Basai Darapur (SR II),Palla*
West-Basai Darapur (SR II),Pandwala Kalan*
West-Basai Darapur (SR II),Paraao Vihar
West-Basai Darapur (SR II),Parjapati Colony
West-Basai Darapur (SR II),Partap Garden
West-Basai Darapur (SR II),Partap Nagar
West-Basai Darapur (SR II),Patel Garden
West-Basai Darapur (SR II),Patel Nagar
West-Basai Darapur (SR II),Patel Nagar East
West-Basai Darapur (SR II),Phase-II Sainik Vihar
West-Basai Darapur (SR II),Posangi Pur
West-Basai Darapur (SR II),Poshangipur Colony
West-Basai Darapur (SR II),Prem Nagar
West-Basai Darapur (SR II),Press Colony
West-Basai Darapur (SR II),Punjab Garden
West-Basai Darapur (SR II),Punjabi Bagh*
West-Basai Darapur (SR II),Raghu Nagar
West-Basai Darapur (SR II),Raghubir Nagar
West-Basai Darapur (SR II),Raja Garden
West-Basai Darapur (SR II),Raja Garden
West-Basai Darapur (SR II),Raja Garden Extn.Near Ring Road
West-Basai Darapur (SR II),Raja Puri
West-Basai Darapur (SR II),Rajasthani Colony
West-Basai Darapur (SR II),Rajouri Garden
West-Basai Darapur (SR II),Rajouri Garden
West-Basai Darapur (SR II),Rajouri Garden Extension
West-Basai Darapur (SR II),Ram Datt Enclave
West-Basai Darapur (SR II),Ram Dutt Enclave
West-Basai Darapur (SR II),Ram Garh
West-Basai Darapur (SR II),Ram Nagar
West-Basai Darapur (SR II),Ram Nagar Extn
West-Basai Darapur (SR II),Rama Park
West-Basai Darapur (SR II),Rama Park
West-Basai Darapur (SR II),Ramesh Nagar
West-Basai Darapur (SR II),Rani Bagh*
West-Basai Darapur (SR II),Ranjeet Nagar N.D-8
West-Basai Darapur (SR II),Ranjit Nagar
West-Basai Darapur (SR II),Ranjit Nagar
West-Basai Darapur (SR II),Ratan Park
West-Basai Darapur (SR II),Rattan Park
West-Basai Darapur (SR II),Ravi Nagar
West-Basai Darapur (SR II),Ravi Nagar
West-Basai Darapur (SR II),Ravi Nagar Extension
West-Basai Darapur (SR II),Raza Pur Khurd
West-Basai Darapur (SR II),Residense Welfare Agency
West-Basai Darapur (SR II),R-IIIA Mohan Garden
West-Basai Darapur (SR II),Roop Nagar*
West-Basai Darapur (SR II),S.B.M. Colony
West-Basai Darapur (SR II),Sadar Bazar*
West-Basai Darapur (SR II),Sai Enclave
West-Basai Darapur (SR II),Sai Enclave Mohan Garden
West-Basai Darapur (SR II),Sainik Enclave
West-Basai Darapur (SR II),Sainik End
West-Basai Darapur (SR II),Sainik End Extn.-II
West-Basai Darapur (SR II),Sainik Nagar
West-Basai Darapur (SR II),Sainik Nagar
West-Basai Darapur (SR II),Sainik Vihar Extn.
West-Basai Darapur (SR II),Sainik Vihar Mohan Garden
West-Basai Darapur (SR II),Sanjay Enclave
West-Basai Darapur (SR II),Sant Garh
West-Basai Darapur (SR II),Sant Garh Extn.
West-Basai Darapur (SR II),Sant Nagar
West-Basai Darapur (SR II),Santosh Park
West-Basai Darapur (SR II),Santpura
West-Basai Darapur (SR II),Saraswati Garden
West-Basai Darapur (SR II),Saraswati Garden
West-Basai Darapur (SR II),Saraswati Garden Extn.
West-Basai Darapur (SR II),Sarda Puri
West-Basai Darapur (SR II),Septic Tanks
West-Basai Darapur (SR II),Sethi Enclave
West-Basai Darapur (SR II),Sewak Park
West-Basai Darapur (SR II),Sewak Park
West-Basai Darapur (SR II),Sewak Park Extn.
West-Basai Darapur (SR II),Shadi Khanpur
West-Basai Darapur (SR II),Shadi Pur
West-Basai Darapur (SR II),Shahdara*
West-Basai Darapur (SR II),Shahpura
West-Basai Darapur (SR II),Shakurbasti*
West-Basai Darapur (SR II),Sham Nagar
West-Basai Darapur (SR II),Shankar Garden
West-Basai Darapur (SR II),Shardapuri Colony
West-Basai Darapur (SR II),Shikar Pur*
West-Basai Darapur (SR II),Shish Ram Park
West-Basai Darapur (SR II),Shiv Nagar
West-Basai Darapur (SR II),Shiv Nagar
West-Basai Darapur (SR II),Shiv Nagar Extension
West-Basai Darapur (SR II),Shiv Nagar Extn.
West-Basai Darapur (SR II),Shiv Nagar Extension*
West-Basai Darapur (SR II),Shiv Vihar
West-Basai Darapur (SR II),Shiva Enclave
West-Basai Darapur (SR II),Shivaji Enclave
West-Basai Darapur (SR II),Shivaji Park*
West-Basai Darapur (SR II),Shivaji Vihar
West-Basai Darapur (SR II),Shyam Nagar
West-Basai Darapur (SR II),Shyam Nagar Extn.
West-Basai Darapur (SR II),South Extn.
West-Basai Darapur (SR II),South Patel Nagar
West-Basai Darapur (SR II),Stone Quarries
West-Basai Darapur (SR II),Subhash Nagar
West-Basai Darapur (SR II),Subhash Park
West-Basai Darapur (SR II),Subhash Park Extn.
West-Basai Darapur (SR II),Sudarshan Park
West-Basai Darapur (SR II),Sudershan Park
West-Basai Darapur (SR II),Sudershan Park Extn.
West-Basai Darapur (SR II),Sukhram Park
West-Basai Darapur (SR II),Syndicate Enclave
West-Basai Darapur (SR II),"TA-Block, Uttam Nagar"
West-Basai Darapur (SR II),Tagore Garden
West-Basai Darapur (SR II),Tagore Park
West-Basai Darapur (SR II),Tatarpur
West-Basai Darapur (SR II),Tihar
West-Basai Darapur (SR II),Tihar Central Jail
West-Basai Darapur (SR II),Tihar Village
West-Basai Darapur (SR II),Tilak Enclave
West-Basai Darapur (SR II),Tilak Nagar
West-Basai Darapur (SR II),Tilak Nagar Ind Area
West-Basai Darapur (SR II),Tyagi Enclave.Mohan Garden
West-Basai Darapur (SR II),Unauthorized Areas of Urbanaised/Village
West-Basai Darapur (SR II),Uttam Nagar
West-Basai Darapur (SR II),Uttam Nagar
West-Basai Darapur (SR II),Uttam Nagar A-IBlock
West-Basai Darapur (SR II),Uttam Nagar (East)
West-Basai Darapur (SR II),Varinder Nagar*
West-Basai Darapur (SR II),Vidhava Colony
West-Basai Darapur (SR II),Vikas Nagar Extn.-A
West-Basai Darapur (SR II),Vikas Puri
West-Basai Darapur (SR II),Vikas Puri Extension
West-Basai Darapur (SR II),Vikas Vihar
West-Basai Darapur (SR II),Vikas Vihar Q-Block
West-Basai Darapur (SR II),Vikrant Enclave
West-Basai Darapur (SR II),Village Alipur*
West-Basai Darapur (SR II),Village Basai Dara Pur Extn.
West-Basai Darapur (SR II),Village Bawana*
West-Basai Darapur (SR II),Village Burari*
West-Basai Darapur (SR II),Village Kadipur*
West-Basai Darapur (SR II),Village Nangli Poona*
West-Basai Darapur (SR II),Vipin Garden Extn.
West-Basai Darapur (SR II),Vipin Garden Nawada
West-Basai Darapur (SR II),Virender Nagar
West-Basai Darapur (SR II),Virender Nagar Extn.
West-Basai Darapur (SR II),Vishal Enclave
West-Basai Darapur (SR II),Vishnu Garden
West-Basai Darapur (SR II),Vishnu Garden
West-Basai Darapur (SR II),Vishnu Garden -Block
West-Basai Darapur (SR II),Vishnu Garden Extn.
West-Basai Darapur (SR II),Vishnu Garden Part-I
West-Basai Darapur (SR II),Vishnu Garden West Block
West-Basai Darapur (SR II),Vishnu Garden (R2/C Block) Extension No.2
West-Basai Darapur (SR II),Vishnu Garden NW-Block
West-Basai Darapur (SR II),Vishnu H-Block
West-Basai Darapur (SR II),Vishnu Park
West-Basai Darapur (SR II),Vishnu Vihar
West-Basai Darapur (SR II),Vishwas Park
West-Basai Darapur (SR II),W.A.
West-Basai Darapur (SR II),Warehsg sch KirtiNagar
West-Basai Darapur (SR II),West Karampura
West-Basai Darapur (SR II),West Patel Nagar
West-Janakpuri (SR IIB),Acharya Niketan
West-Janakpuri (SR IIB),Adarsh Nagar
West-Janakpuri (SR IIB),Ajay Enclave
West-Janakpuri (SR IIB),Ajay Enclave Extn.
West-Janakpuri (SR IIB),Akal Garh
West-Janakpuri (SR IIB),Amar Shoping Complex
West-Janakpuri (SR IIB),Amar Shopping Complex
West-Janakpuri (SR IIB),Amar Vihar Colony
West-Janakpuri (SR IIB),Anand Vihar
West-Janakpuri (SR IIB),Anand Vihar Gurpreet Nagar
West-Janakpuri (SR IIB),Anand Vihar Hari Nagar L Block
West-Janakpuri (SR IIB),Anand Vihar Uttam Nagar
West-Janakpuri (SR IIB),Anoop Nagar
West-Janakpuri (SR IIB),Anoop Nagar( Block C & D)
West-Janakpuri (SR IIB),Asalat Pur
West-Janakpuri (SR IIB),Asha Park
West-Janakpuri (SR IIB),Asha Park
West-Janakpuri (SR IIB),Ashok Nagar (Tihar Village)
West-Janakpuri (SR IIB),Awtar Vihar S- Block
West-Janakpuri (SR IIB),Baghwati Garden
West-Janakpuri (SR IIB),Bali Nagar
West-Janakpuri (SR IIB),Baljit Nagar
West-Janakpuri (SR IIB),Bander Wali Kul
West-Janakpuri (SR IIB),Bank Colony
West-Janakpuri (SR IIB),Basai Darapur
West-Janakpuri (SR IIB),Bhagat Enclave
West-Janakpuri (SR IIB),Bhagwati Garden
West-Janakpuri (SR IIB),Bhagwati Garden Extn.
West-Janakpuri (SR IIB),Bhagwati Garden Extn.
West-Janakpuri (SR IIB),Bhagwati Vihar B-Block
West-Janakpuri (SR IIB),Bhawati Vihar
West-Janakpuri (SR IIB),Binda Pur
West-Janakpuri (SR IIB),Binda Pur Extn.
West-Janakpuri (SR IIB),Binda pur Extn.
West-Janakpuri (SR IIB),Bindapur Extended Abadi
West-Janakpuri (SR IIB),Birendra Nagar
West-Janakpuri (SR IIB),"Block-A-3, Mohan Garden"
West-Janakpuri (SR IIB),Budhela
West-Janakpuri (SR IIB),C-1 Block Mohan Garden
West-Janakpuri (SR IIB),Central Market
West-Janakpuri (SR IIB),Chakundi Extn.
West-Janakpuri (SR IIB),Chanakya Place
West-Janakpuri (SR IIB),Chanakya Place
West-Janakpuri (SR IIB),Chanakya Place Part-II
West-Janakpuri (SR IIB),Chanakya Place Pt-II
West-Janakpuri (SR IIB),Chand Nagar
West-Janakpuri (SR IIB),Chankaya Place Pt-I
West-Janakpuri (SR IIB),Chaukhandi
West-Janakpuri (SR IIB),Chhoti Subji Mandi
West-Janakpuri (SR IIB),Commercial Complex Z-Block
West-Janakpuri (SR IIB),D.T.C. Bus Terminal
West-Janakpuri (SR IIB),D.T.C. Colony
West-Janakpuri (SR IIB),D.T.C.Work Shops
West-Janakpuri (SR IIB),Dayalsar Road
West-Janakpuri (SR IIB),Deep Enclave Vikas Nagar
